novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
Song of Solomon (1977),Solomon,607094,607101,character_reference,0.85,Solomon,"a black eagle. 'O-o-o-o-o-o Solomon done fly, 329 Solomon done gone /Solomon cut across the sky, Solomon go"
Song of Solomon (1977),Solomon,607113,607120,character_reference,0.7,Solomon,"-o-o-o-o Solomon done fly, 329 Solomon done gone /Solomon cut across the sky, Solomon gone home!'"" He could"
Song of Solomon (1977),Solomon,607141,607148,character_reference,0.85,Solomon,"29 Solomon done gone /Solomon cut across the sky, Solomon gone home!'"" He could hardly wait to get home. To"
Song of Solomon (1977),Pilate,607216,607222,character_reference,0.85,Pilate,"ould hardly wait to get home. To tell his father, Pilate; and he would love to see Reverend Cooper and his"
Song of Solomon (1977),Pilate,608219,608225,character_reference,0.7,Pilate,"es, and things. Names that had meaning. No wonder Pilate put hers in her ear. When you know your name, you"
Song of Solomon (1977),Pilate,608900,608906,character_reference,0.7,Pilate,ll of his life. So they named a street after him. Pilate had taken a rock from every state she had lived i
Song of Solomon (1977),Solomon,609111,609118,character_reference,0.85,Solomon,"ndfather's, his grandmother's. Not Doctor Street, Solomon's Leap, Ryna's Gulch, Shalimar, Virginia. He clos"
Song of Solomon (1977),Pilate,609494,609500,character_reference,0.85,Pilate,"ore witness. Macon Dead, Sing Byrd, Crowell Byrd, Pilate, Reba, Hagar, Magdalene, First Corinthians, Milkm"
Song of Solomon (1977),Hagar,609508,609513,character_reference,0.7,Hagar,"acon Dead, Sing Byrd, Crowell Byrd, Pilate, Reba, Hagar, Magdalene, First Corinthians, Milkman, Guitar, R"
Song of Solomon (1977),Magdalene,609515,609524,character_reference,0.7,Magdalene,"ad, Sing Byrd, Crowell Byrd, Pilate, Reba, Hagar, Magdalene, First Corinthians, Milkman, Guitar, Railroad Tom"
Song of Solomon (1977),Jericho,609730,609737,character_reference,0.7,Jericho,"umpty-Dumpty, Blue Boy, Scandinavia, Quack-Quack, Jericho, Spoonbread, Ice Man, Dough Belly, Rocky River, G"
Song of Solomon (1977),Pilate,611862,611868,character_reference,0.85,Pilate,"ack, both old. From the beginning, his mother and Pilate had fought for his life, and he had never so much"
Song of Solomon (1977),Pilate,612099,612105,character_reference,0.7,Pilate,"uld answer yes. ""Should I go home first, or go to Pilate's first?"" Out in the street, late at night with a"
Song of Solomon (1977),Pilate,612255,612261,character_reference,0.7,Pilate,"ake up his mind. He was so eager for the sight of Pilate's face when he told her what he knew, he decided"
Song of Solomon (1977),Pilate,612567,612573,character_reference,0.7,Pilate,"ing out the green bottles she used for her wine. ""Pilate!"" he shouted. ""Have I got stuff to tell you!"" She"
Song of Solomon (1977),Pilate,613519,613525,character_reference,0.7,Pilate,d to figure out what he was doing there. What did Pilate knock him out for? About the theft of her sack of
Song of Solomon (1977),Hagar,613719,613724,character_reference,0.85,Hagar,ne that would turn her against him? Then he knew. Hagar. Something had happened to Hagar. Where was she?
Song of Solomon (1977),Hagar,613752,613757,character_reference,0.85,Hagar,m? Then he knew. Hagar. Something had happened to Hagar. Where was she? Had she run off? Was she sick or
Song of Solomon (1977),Hagar,613807,613812,character_reference,0.85,Hagar,. Where was she? Had she run off? Was she sick or Hagar was dead. The cords of his neck tightened. How? I
Song of Solomon (1977),Hagar,614035,614040,character_reference,0.85,Hagar,"f it. He had left her. While he dreamt of flying, Hagar was dying. Sweet's silvery voice came back to him"
Song of Solomon (1977),Jesus,614359,614364,character_reference,0.85,Jesus,"a ditch. Who looked after those twenty children? Jesus Christ, he left twenty-one children! Guitar and t"
Song of Solomon (1977),Pilate,614636,614642,character_reference,0.7,Pilate,"forth on the cellar floor. It was his fault, and Pilate knew it. She had thrown him in the cellar. What,"
Song of Solomon (1977),Pilate,614767,614773,character_reference,0.85,Pilate,to do with him? Then he knew that too. Knew what Pilate's version of punishment was when somebody took an
Song of Solomon (1977),Hagar,614844,614849,character_reference,0.85,Hagar,ent was when somebody took another person's life. Hagar. Something of Hagar's must be nearby. Pilate woul
Song of Solomon (1977),Hagar,614864,614869,character_reference,0.85,Hagar,y took another person's life. Hagar. Something of Hagar's must be nearby. Pilate would put him someplace
Song of Solomon (1977),Pilate,614888,614894,character_reference,0.7,Pilate,life. Hagar. Something of Hagar's must be nearby. Pilate would put him someplace near something that remai
Song of Solomon (1977),Pilate,615126,615132,character_reference,0.7,Pilate,"oo. ""You just can't fly on off and leave a body."" Pilate went back while macon # luft bourr 333 Suddenly M"
Song of Solomon (1977),Pilate,615278,615284,character_reference,0.7,Pilate,"sausage, a rope cutting his wrists, he laughed. ""Pilate!"" he called. ""Pilate! That's not what he meant. P"
Song of Solomon (1977),Pilate,615299,615305,character_reference,0.7,Pilate,"ing his wrists, he laughed. ""Pilate!"" he called. ""Pilate! That's not what he meant. Pilate! He didn't mean"
Song of Solomon (1977),Pilate,615333,615339,character_reference,0.7,Pilate,"e!"" he called. ""Pilate! That's not what he meant. Pilate! He didn't mean that. He wasn't talking about the"
Song of Solomon (1977),Pilate,615407,615413,character_reference,0.7,Pilate,hat. He wasn't talking about the man in the cave. Pilate! He was talking about himself. His own father fle
Song of Solomon (1977),Pilate,615532,615538,character_reference,0.7,Pilate,'body.' The body you shouldn't fly off and leave. Pilate! Pilate! Come here. Let me tell you what your fat
Song of Solomon (1977),Pilate,615540,615546,character_reference,0.7,Pilate,The body you shouldn't fly off and leave. Pilate! Pilate! Come here. Let me tell you what your father said
Song of Solomon (1977),Pilate,615598,615604,character_reference,0.7,Pilate,"Come here. Let me tell you what your father said. Pilate, he didn't even tell you to sing, Pilate. He was"
Song of Solomon (1977),Pilate,615639,615645,character_reference,0.85,Pilate,"er said. Pilate, he didn't even tell you to sing, Pilate. He was calling for his wife-your mother. Pilate!"
Song of Solomon (1977),Pilate,615688,615694,character_reference,0.7,Pilate,"Pilate. He was calling for his wife-your mother. Pilate! Get me out of here!"" Light exploded in his face."
Song of Solomon (1977),Pilate,615783,615789,character_reference,0.7,Pilate,"n his face. The cellar door opened over his head. Pilate's feet appeared on the stone steps, and paused. """
Song of Solomon (1977),Pilate,615839,615845,character_reference,0.7,Pilate,"'s feet appeared on the stone steps, and paused. ""Pilate,"" said Milkman, softly now, ""that's not what he m"
Song of Solomon (1977),Pilate,615950,615956,character_reference,0.85,Pilate,"I know what he meant. Come, let me tell you. And Pilate, those bones. They're not that white man's bones."
Song of Solomon (1977),Pilate,616160,616166,character_reference,0.85,Pilate,"ebody found it and found him too. They must have, Pilate. Long before you got there. But, Pilate..."" She d"
Song of Solomon (1977),Pilate,616200,616206,character_reference,0.7,Pilate,"ust have, Pilate. Long before you got there. But, Pilate..."" She descended a few steps. ""Pilate?"" She came"
Song of Solomon (1977),Pilate,616239,616245,character_reference,0.7,Pilate,"here. But, Pilate..."" She descended a few steps. ""Pilate?"" She came all the way down and he looked in her"
Song of Solomon (1977),Pilate,616325,616331,character_reference,0.7,Pilate,"nd he looked in her eyes and at her still mouth. ""Pilate, your father's body floated up out of the grave y"
Song of Solomon (1977),Pilate,616686,616692,character_reference,0.85,Pilate,"all this time."" ""Papa?"" she whispered. ""Yes. And, Pilate, you have to bury him. He wants you to bury him."
Song of Solomon (1977),Solomon,616768,616775,character_reference,0.7,Solomon,"wants you to bury him. Back where he belongs. On Solomon's Leap."" ""Papa?"" she asked again. Milkman did not"
Song of Solomon (1977),Pilate,616957,616963,character_reference,0.7,Pilate,"a starling on her face. ""I've been carryin Papa?"" Pilate moved toward Milkman, stopped and looked at him f"
Song of Solomon (1977),Hagar,617654,617659,character_reference,0.7,Hagar,"e'd taken with him. But he returned with a box of Hagar's hair. She wouldn't set foot on an airplane, so"
Song of Solomon (1977),Pilate,619189,619195,character_reference,0.7,Pilate,It was nice. No reconciliation took place between Pilate and Macon (although he seemed pleased to know tha
Song of Solomon (1977),Ruth,619320,619324,thematic_reference,0.9,Ruth,"their father in Virginia), and relations between Ruth and Macon were the same and would always be. Just"
Song of Solomon (1977),Hagar,619511,619516,character_reference,0.85,Hagar,utweigh the things he was proud of hav- ing done. Hagar was dead and he had not loved her one bit. And Gu
Song of Solomon (1977),Pilate,619651,619657,character_reference,0.85,Pilate,"re was general merriment at his quick return, and Pilate blended into the population like a stick of butte"
Song of Solomon (1977),Pilate,619801,619807,character_reference,0.85,Pilate,", and on the second and last evening, Milkman and Pilate walked up the road to the path that led to Solomo"
Song of Solomon (1977),Solomon,619851,619858,character_reference,0.85,Solomon,Pilate walked up the road to the path that led to Solomon's Leap. It was the higher of two outcrop- pings o
Song of Solomon (1977),Pilate,619967,619973,character_reference,0.7,Pilate,"oth flat-headed, both looking over a deep valley. Pilate carried the sack, Milkman a small shovel. It was"
Song of Solomon (1977),Pilate,620291,620297,character_reference,0.7,Pilate,"ge enough for the interment. When they found one, Pilate squatted down and opened the sack while Milkman d"
Song of Solomon (1977),Pilate,620466,620472,character_reference,0.7,Pilate,"er, a spicy sugared ginger smell, enveloped them. Pilate laid the bones carefully into the small grave. Mi"
Song of Solomon (1977),Pilate,620654,620660,character_reference,0.7,Pilate,"d we put a rock or a cross on it?"" Milkman asked. Pilate shook her head. She reached up and yanked her ear"
Song of Solomon (1977),Pilate,621063,621069,character_reference,0.7,Pilate,"of his arm, barking at her, ""You hurt? You hurt, Pilate?"" She laughed softly and he knew right away that"
Song of Solomon (1977),Pilate,621386,621392,character_reference,0.7,Pilate,"y- ing to find the place where she might be hit. ""Pilate? You okay?"" He couldn't make out her eyes. His ha"
Song of Solomon (1977),Pilate,621491,621497,character_reference,0.7,Pilate,"and under her head was sweating like a fountain. ""Pilate?"" She sighed. ""Watch Reba for me."" And then, “I w"
Tar Baby (1981),Solomon,2034,2041,character_reference,0.7,Solomon,ALSO BY TONI MORRISON The Bluest Eye Sula Song of Solomon TAR BABY AF CALE Tar Baby Toni Morrison ALFRED A.
Tar Baby (1981),lot,55623,55626,character_reference,0.7,Lot,"ey shrugged. “Last time I saw him he ate a mighty lot of steak."" ""And fresh coconut cake. The whole cak"
Tar Baby (1981),hope,61632,61636,thematic_reference,0.8,Hope,"pocket for a toothpick. ""L'Arbe de la Croix."" ""I hope he's wrong."" Jadine laughed. Ondine entered, limp"
Tar Baby (1981),Mary,64153,64157,character_reference,0.85,Mary,"ty or special work to be done, he did not bring a Mary who, according to Sydney, might be his wife, his"
Tar Baby (1981),Mary,64431,64435,character_reference,0.85,Mary,her Greta Garbo hat. They all referred to her as Mary and couldn't ever be wrong about it because all t
Tar Baby (1981),Mary,64527,64531,character_reference,0.85,Mary,se all the baptized black women on the island had Mary among their names. Once in a while Yardman brough
Tar Baby (1981),Mary,64978,64982,character_reference,0.85,Mary,"dman sometimes ventured a comment or two, but the Mary and the small-boned girl never said anything at a"
Tar Baby (1981),Mary,65239,65243,character_reference,0.85,Mary,"to them constantly. Yardman answered her but the Mary never did except for a quiet ""Oui, madame"" if she"
Tar Baby (1981),Mary,65358,65362,character_reference,0.85,Mary,"Ondine tried, unsuccessfully, for months to get a Mary who would work inside... With no explicit refusal"
Tar Baby (1981),Mary,65443,65447,character_reference,0.85,Mary,"no explicit refusal or gen- eral explanation each Mary took the potatoes, the pot, the paper sack and th"
Tar Baby (1981),Mary,65694,65698,character_reference,0.85,Mary,"when, at her insistence, Yardman brought another Mary, she too took the pail of shrimp outside to shell"
Tar Baby (1981),acts,78638,78642,thematic_reference,0.9,Acts,", but any black girl who looks like me, talks and acts like me, what will happen when he finds out that"
Tar Baby (1981),lot,80188,80191,character_reference,0.7,Lot,se to spend it on. Nanadine and Sydney mattered a lot to her but what they thought did not. She had sou
Tar Baby (1981),hope,93353,93357,thematic_reference,0.8,Hope,ou always-except in sleep. So there was peace and hope on the face of this beautiful woman born to two o
Tar Baby (1981),Joseph,93431,93437,character_reference,0.85,Joseph,"utiful woman born to two ordinary-looking people, Joseph and Leonora Lordi, who had looked at their beauti"
Tar Baby (1981),mark,95938,95942,thematic_reference,0.9,Mark,tiny head of Margarette Lenore. Still it left its mark on her-being that pretty with that coloring. Joe
Tar Baby (1981),Joseph,97645,97651,character_reference,0.85,Joseph,lity of the minds (not the hearts) of Leonora and Joseph Lordi. So when she got married eight months out o
Tar Baby (1981),Rebecca,98694,98701,character_reference,0.7,Rebecca,ed at her and she stiffened like Joan Fontaine in Rebecca until she learned from her husband that his ex-wi
Tar Baby (1981),lot,101769,101772,character_reference,0.7,Lot,"e going to movies together, which hurt Margaret a lot because taking in a movie with Ondine was definit"
Tar Baby (1981),numbers,103250,103257,thematic_reference,0.9,Numbers,three . . . his little hand in hers repeating the numbers as they mounted each tread. No one would believe
Tar Baby (1981),hope,109579,109583,thematic_reference,0.8,Hope,"t, plain and fluffy,"" said Margaret. ""Well, let's hope that's what we get. Omelet's more likely in this"
Tar Baby (1981),job,109801,109804,thematic_reference,0.9,Job,"t may not be good for eggs, but it's doing a good job of souffléing my hair,"" said Jadine. ""I should ha"
Tar Baby (1981),Eve,112767,112770,character_reference,0.7,Eve,"'d like to come for the entire weekend. Christmas Eve, a dinner party; then breakfast, then some boatin"
Tar Baby (1981),hope,114997,115001,thematic_reference,0.8,Hope,"ghtness. ""She already knows for sure. The rest is hope and a deter- mination to irritate me."" ""Irritatin"
Tar Baby (1981),communion,120332,120341,thematic_reference,0.8,Communion,"Your what?"" ""My cross. The cross I wore. My first communion present. She said for me to take it off. That onl"
Tar Baby (1981),lot,123913,123916,character_reference,0.7,Lot,"That's not the point, whether I'm asked or not. A lot of life is outside and frequently it's the part t"
Tar Baby (1981),grace,127107,127112,thematic_reference,0.8,Grace,asn't like what he thought: all grits and natural grace. But he did make me want to apologize for what I
Tar Baby (1981),lot,139517,139520,character_reference,0.7,Lot,Valerian and it seemed to Jadine that there was a lot of space around his eyes. 4 BEES have no sting on
Tar Baby (1981),lot,146644,146647,character_reference,0.7,Lot,"t now that she was grown up, she was pretty and a lot of fun. All those colleges hadn't made her uppity"
Tar Baby (1981),Eve,155504,155507,character_reference,0.7,Eve,"ened the sheets. ""Now when is he due?"" ""Christmas Eve, I think. Just after Michael gets here."" ""You sur"
Tar Baby (1981),grace,161041,161046,thematic_reference,0.8,Grace,"know you."" It must have been that same an- tique grace that made him look at a raggedy black man who had"
Tar Baby (1981),grace,162918,162923,thematic_reference,0.8,Grace,"ore sipping it through a lump of sugar. More than grace, she thought, Valerian had courage. He could not"
Tar Baby (1981),job,169240,169243,thematic_reference,0.9,Job,a good man whom she trusted; a good and permanent job doing what she was good at for a boss who appreci
Tar Baby (1981),lot,171918,171921,character_reference,0.7,Lot,ot standing up for him. I just think he's a whole lot bet- ter than nobody and a little bit better than
Tar Baby (1981),lot,175090,175093,character_reference,0.7,Lot,"en I went in there this morning."" go- ""He drank a lot, Jadine says."" She reached in the oven and poked"
Tar Baby (1981),Jesus,180377,180382,character_reference,0.85,Jesus,"o his bed if he wanted it, collect his underwear (Jesus), call him sir, step aside if they met him in the"
Tar Baby (1981),Gideon,182387,182393,character_reference,0.7,Gideon,d attend to her own thoughts while she waited for Gideon to come by her. From the pocket of her dress she
Tar Baby (1981),Gideon,183132,183138,character_reference,0.7,Gideon,dier ants so clearly and why she was so eager for Gideon to finish with the hens and join her on some pret
Tar Baby (1981),Gideon,183755,183761,character_reference,0.7,Gideon,oorsill. She was sorry Alma could not come today. Gideon and she had a bet on how long the chocolate eater
Tar Baby (1981),Gideon,183824,183830,character_reference,0.7,Gideon,"a bet on how long the chocolate eater could last. Gideon said, ""Long as he wants. Till New Year,"" while sh"
Tar Baby (1981),Gideon,185416,185422,character_reference,0.85,Gideon,She had eaten the fish and one avocado and still Gideon had not come. She didn't want to start on the cof
Tar Baby (1981),Gideon,185718,185724,character_reference,0.85,Gideon,visit. She insisted she knew about the man before Gideon-although it was he who actually saw him first. Sh
Tar Baby (1981),Gideon,186606,186612,character_reference,0.7,Gideon,"hungry man was on the grounds, or, as she said to Gideon, ""Somebody's starving to death round here."" And G"
Tar Baby (1981),Gideon,186661,186667,character_reference,0.85,Gideon,"n, ""Somebody's starving to death round here."" And Gideon said, ""Me, Thérèse,"" and she said, “No, not you."
Tar Baby (1981),Gideon,186776,186782,character_reference,0.7,Gideon,"starving somebody."" And later that day a bug-eyed Gideon crept over to her under the lime tree near the ki"
Tar Baby (1981),Gideon,187320,187326,character_reference,0.7,Gideon,"l there, untouched by all but fruit flies. It was Gideon who had the solution: instead of fixing the sash"
Tar Baby (1981),Gideon,187867,187873,character_reference,0.7,Gideon,from the pantry chocolate at the very least. Once Gideon saw an empty Evian bottle in the gazebo. Then the
Tar Baby (1981),Gideon,188044,188050,character_reference,0.7,Gideon,stove and put it back five times before she heard Gideon's footsteps. She poked her head out of the doorwa
Tar Baby (1981),Gideon,188369,188375,character_reference,0.7,Gideon,"""You slaughter the hen or the hen slaughter you?"" Gideon held up one hand to shush her and with the other"
Tar Baby (1981),Gideon,188504,188510,character_reference,0.7,Gideon,"he door, man,"" she complained. ""Too hot in here."" Gideon stood fast. ""Listen,"" he said. ""He's in the house"
Tar Baby (1981),Gideon,188666,188672,character_reference,0.7,Gideon,"knew it!"" Thérèse's whisper was close to a shout. Gideon went to the coffee pot. Two cups were sitting on"
Tar Baby (1981),Gideon,190238,190244,character_reference,0.7,Gideon,"g around waiting for his chance."" ""Maybe. Maybe."" Gideon looked at her milky eyes. ""You damn near blind, b"
Tar Baby (1981),Gideon,190927,190933,character_reference,0.85,Gideon,"an old boyfriend and he the one sent her the box, Gideon.” ""Hold on. You going wild."" ""And machete-hair sh"
Tar Baby (1981),Gideon,191259,191265,character_reference,0.7,Gideon,"rocked in the telling, pressing her fingers into Gideon's shoulder as each new sequence presented itself"
Tar Baby (1981),Gideon,191679,191685,character_reference,0.7,Gideon,"ugh the clear cascade of the French of Dominique. Gideon couldn't stop her, so he tried to gulp coffee whi"
Tar Baby (1981),Gideon,194245,194251,character_reference,0.85,Gideon,e and had craving for them akin to hysteria. When Gideon appeared in 1973 with twelve apples hidden in the
Tar Baby (1981),Gideon,196736,196742,character_reference,0.7,Gideon,elt in their hearts for everybody but themselves. Gideon got over the shame: the work at Isle des Chevalie
Tar Baby (1981),Gideon,197853,197859,character_reference,0.85,Gideon,"a miracle of concentration. ""Hush, Thérèse,"" said Gideon. ""They can hear you in the har- bor. Finish makin"
Tar Baby (1981),Gideon,198922,198928,character_reference,0.85,Gideon,"too much, but she had wasted time gossiping with Gideon so she left it that way. She sat down again on th"
Tar Baby (1981),Paul,205797,205801,character_reference,0.85,Paul,"rom the bed toward her. ""What do you like? Billy? Paul? What about Rastus?"" ""Don't be funny. What is you"
Tar Baby (1981),Mary,206681,206685,character_reference,0.85,Mary,"she had them again, safely back in her fingers. ""Mary. It must have been Mary.” Jadine laughed. “That w"
Tar Baby (1981),Mary,206705,206709,character_reference,0.85,Mary,"ely back in her fingers. ""Mary. It must have been Mary.” Jadine laughed. “That was a publicity thing. Wh"
Tar Baby (1981),Mary,206811,206815,character_reference,0.85,Mary,"I was modeling they called me that. I wonder how Mary knows about it. I don't think she can even read."""
Tar Baby (1981),lot,210000,210003,character_reference,0.7,Lot,"s smiling at the same time. ""They must be worth a lot, then.” ""Quite a lot. Priceless."" ""Nothing's pric"
Tar Baby (1981),lot,210021,210024,character_reference,0.7,Lot,"time. ""They must be worth a lot, then.” ""Quite a lot. Priceless."" ""Nothing's priceless. Everything has"
Tar Baby (1981),lot,210936,210939,character_reference,0.7,Lot,"huh?” ""Why? Are you a thief?"" ""I wish I was. Be a lot easier for me if I could steal."" ""If? What do you"
Tar Baby (1981),lot,214923,214926,character_reference,0.7,Lot,"f the church? ""How much?"" he asked her. ""Was it a lot?"" His voice was quiet. ""What are you talking abou"
Tar Baby (1981),Paul,245384,245388,character_reference,0.85,Paul,"an three hundred people. Drake, Soldier and Ernie Paul laughed and pointed their fingers. How it feel? I"
Tar Baby (1981),Paul,245646,245650,character_reference,0.85,Paul,"or her. And a year later Drake, Soldier and Ernie Paul weren't laughing; they were sitting on Miss Tyler"
Tar Baby (1981),Paul,245927,245931,character_reference,0.85,Paul,"ome into the gazebo with Drake, Soldier and Ernie Paul. They kept him up all night, practically, so he t"
Tar Baby (1981),Paul,246943,246947,character_reference,0.85,Paul,"ugh the next day because Drake, Soldier and Ernie Paul kept him awake in the night. That's how he came t"
Tar Baby (1981),hope,265339,265343,thematic_reference,0.8,Hope,"the small waiting in Sydney, some expectation or hope that his employer would give him a hint of what h"
Tar Baby (1981),Gideon,271053,271059,character_reference,0.7,Gideon,"uest room for him, and Valerian sent him off with Gideon to get a haircut, because Sydney refused flat out"
Tar Baby (1981),Gideon,271492,271498,character_reference,0.7,Gideon,"the kitchen, Mr. Green alias Son drifted off with Gideon and Thérèse in the Prix de France. With country p"
Tar Baby (1981),Gideon,271661,271667,character_reference,0.7,Gideon,an Negro through the streets of town like a king. Gideon even got one of his friends to give them a free t
Tar Baby (1981),eve,272306,272309,character_reference,0.7,Eve,"up the hillside, and at various times during the eve- ning, heads poked in her doorway, and neighbors"
Tar Baby (1981),Gideon,272685,272691,character_reference,0.7,Gideon,"she listened to the men talk and waited her turn. Gideon told her stories on Isle des Chevaliers, but here"
Tar Baby (1981),Gideon,273156,273162,character_reference,0.7,Gideon,r babies with their fingernails. She waited until Gideon had cut his hair with clip- pers he'd borrowed fr
Tar Baby (1981),Gideon,273415,273421,character_reference,0.85,Gideon,eck and the front of his whole body. Waited until Gideon was through with his boasts about when he was in
Tar Baby (1981),Gideon,273622,273628,character_reference,0.7,Gideon,f that nurse and all American women. Waited until Gideon had lied about all the money he made there and wh
Tar Baby (1981),Gideon,274513,274519,character_reference,0.7,Gideon,ma Estée sat on the cot by the window. Son smoked Gideon's cigarettes and poured the rest of the rum into
Tar Baby (1981),Gideon,275641,275647,character_reference,0.7,Gideon,"with their fingernails?"" ""Close down your mouth,"" Gideon said to her, and then to Son, ""She's gone stupid"
Tar Baby (1981),Gideon,277096,277102,character_reference,0.85,Gideon,"e said. “Right."" ""Don't encourage her, man,"" said Gideon. ""She's a mean one and one of the blind race. You"
Tar Baby (1981),Gideon,277369,277375,character_reference,0.7,Gideon,"r vision had not gone dark until a few years ago. Gideon started to tease her about being ""into her fiftie"
Tar Baby (1981),Gideon,277587,277593,character_reference,0.85,Gideon,to go blind. Son asked who were the blind race so Gideon told him a story about a race of blind people des
Tar Baby (1981),Gideon,278721,278727,character_reference,0.85,Gideon,"e they ever caught?"" ""No, man, still there,"" said Gideon. ""They ride those horses all over the hills. They"
Tar Baby (1981),Gideon,279355,279361,character_reference,0.85,Gideon,"t you was one,"" said Thérèse. ""She thought,"" said Gideon. ""Not me. Personally I think the blindness comes"
Tar Baby (1981),Gideon,280554,280560,character_reference,0.85,Gideon,"tions about the women who clawed their wombs, but Gideon TAR A BY B grew loud and stopped her. ""She was a"
Tar Baby (1981),Gideon,281051,281057,character_reference,0.7,Gideon,"ar about your wretched teats. Go on out of here."" Gideon shooed her and she left the table but not the roo"
Tar Baby (1981),Gideon,281130,281136,character_reference,0.85,Gideon,"t the table but not the room. When she was quiet, Gideon waved his arm about the house and told Son, ""You"
Tar Baby (1981),Gideon,281570,281576,character_reference,0.85,Gideon,"ee wondering why, if there was plenty work there, Gideon wasn't doing any of it. ""How long have you been w"
Tar Baby (1981),Gideon,282089,282095,character_reference,0.85,Gideon,"ong, you must have lost your citizenship by now."" Gideon shrugged. ""The U.S. is a bad place to die in,"" he"
Tar Baby (1981),Gideon,282655,282661,character_reference,0.85,Gideon,"s were bright and on him. ""You going back?"" asked Gideon, “to the island?” ""I don't know."" ""You want to ge"
Tar Baby (1981),Gideon,282751,282757,character_reference,0.7,Gideon,"want to get in there, don't you, eh? That yalla?"" Gideon stroked his chin. ""Man,"" said Son. ""Oh, man."" He"
Tar Baby (1981),Gideon,282903,282909,character_reference,0.7,Gideon,his voice too. He didn't want her chewed over by Gideon's stone-white teeth. Didn't want her in Gideon's
Tar Baby (1981),Gideon,282950,282956,character_reference,0.85,Gideon,"by Gideon's stone-white teeth. Didn't want her in Gideon's mind, his eye. It unnerved him to think that Gi"
Tar Baby (1981),Gideon,283004,283010,character_reference,0.85,Gideon,"on's mind, his eye. It unnerved him to think that Gideon had looked at her at all. The old man heard the p"
Tar Baby (1981),Gideon,283672,283678,character_reference,0.85,Gideon,"hey put down."" ""I'll be careful.” ""Come on,"" said Gideon. ""Let's go see some of the boys. Let me show you"
Tar Baby (1981),Gideon,284137,284143,character_reference,0.85,Gideon,"cture which she tried her best to show him before Gideon pushed her away. ""TARZAN mind if I use his piano?"
Tar Baby (1981),job,289123,289126,thematic_reference,0.9,Job,"he thought she had better go to New York, do this job, and then return to 159 Paris and Ryk. The idea o"
Tar Baby (1981),Gideon,293274,293280,character_reference,0.85,Gideon,"yesterday?"" It bothered him that everybody called Gideon Yardman, as though he had not been mothered. ""Yes"
Tar Baby (1981),job,296892,296895,thematic_reference,0.9,Job,"You the kind of man that does worry me. You had a job, you chucked it. You got in some trouble, you say"
Tar Baby (1981),Gideon,303043,303049,character_reference,0.7,Gideon,"en he stood in the white towel watching Yardman's-Gideon's --back. But something had come loose in him, li"
Tar Baby (1981),John,303937,303941,thematic_reference,0.9,John,"igger Jims. Others were Calibans, Staggerlees and John Henrys. Anarchic, wandering, they read about thei"
Tar Baby (1981),job,306412,306415,thematic_reference,0.9,Job,"e, no trophies. There was dice instead of tusk; a job when he wanted a journey. And the lion he believe"
Tar Baby (1981),Jesus,312789,312794,character_reference,0.85,Jesus,"Money is-"" ""Who's that?"" ""Who's who?"" ""Thoreau."" ""Jesus."" ""Don't look disgusted. I'm illiterate."" ""You're"
Tar Baby (1981),lot,323454,323457,character_reference,0.7,Lot,"t mean to scare you. Honest. I can live without a lot of things, but I didn't want you to take your fee"
Tar Baby (1981),lot,323638,323641,character_reference,0.7,Lot,"have a real life like most people, I've missed a lot. Don't take your feet away from me too."" ""You are"
Tar Baby (1981),hope,328051,328055,thematic_reference,0.8,Hope,"seat, there's a five-liter bottle. Use that."" ""I hope you're right. That there's gas in that pump.” ""I"
Tar Baby (1981),hope,328105,328109,thematic_reference,0.8,Hope,"you're right. That there's gas in that pump.” ""I hope I am too. If not, get some from the boat. I know"
Tar Baby (1981),numbers,332773,332780,thematic_reference,0.9,Numbers,en he sways and shiver with him too. Whisper your numbers from one to fifty into the parts that have been l
Tar Baby (1981),Moses,333560,333565,character_reference,0.7,Moses,"- gether the stones of pyramids and the rushes of Moses's crib; knowing their steady consistency, their p"
Tar Baby (1981),Jesus,336850,336855,character_reference,0.85,Jesus,"Margaret followed her. ""Soap first. Then alcohol. Jesus, what is that stuff? It looks like pitch."" In the"
Tar Baby (1981),hope,337425,337429,thematic_reference,0.8,Hope,"rry, Margaret, Michael will show. You'll see."" ""I hope so. It's going to be so nice. I'm cooking everyth"
Tar Baby (1981),job,339542,339545,thematic_reference,0.9,Job,fore she could fall asleep. The soap had done its job. The little feet he wanted so badly to see were c
Tar Baby (1981),EVE,339720,339723,character_reference,0.7,Eve,er themselves had touched the ground. 6 CHRISTMAS EVE'S EVE and even the goddamn hydran- gea had bloome
Tar Baby (1981),EVE,339726,339729,character_reference,0.7,Eve,mselves had touched the ground. 6 CHRISTMAS EVE'S EVE and even the goddamn hydran- gea had bloomed! The
Tar Baby (1981),Eve,342497,342500,character_reference,0.7,Eve,"n make the ol- lieballen ahead of time. Christmas Eve."" ""You have the recipe?"" 189 ""I have it."" ""What d"
Tar Baby (1981),Mary,344275,344279,character_reference,0.85,Mary,"shes, I bet."" “No, you don't."" ""Who then? You? No Mary. No Yardman. They decide not to show up without t"
Tar Baby (1981),acts,346078,346082,thematic_reference,0.9,Acts,"w that. Cleaned him up and he looks fine and even acts all right. Look here. They pack a lunch, go off t"
